DEPARTAMENTO,MUNICIPIO,DISTRITO,ESTABLECIMIENTO,ESTABLECIMIENTO_NORM,DIRECCION,DIRECCION_NORM,TELEFONO,TELEFONO_ESTD,TELEFONOS_LIST,CODIGO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,PORCENTAJE_FALTANTE,CLAVE_BLOQUEO
CIUDAD CAPITAL,ZONA 11,01-101,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA CENTRO EDUCATIVO ELIZARDO URIZAR LEAL (PLAN SABATINO),DE EDUCACION DIVERSIFICADA ELIZARDO URIZAR LEAL PLAN SABATINO,4A CALLE 31-34 ZONA 11 UTATLAN II,4A CALLE 31 34 ZONA 11 UTATLAN II,,SIN_TELEFONO,,00-11-2538-46,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,MARIA DEL ROSARIO LOPEZ ESCOBAR DE PAZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,5.88235294117647,ZONA 11|DE EDUCACION DIV|4A CALLE 31 
CIUDAD CAPITAL,ZONA 11,01-102,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO BILINGUE SANTA MARIA,DE EDUCACION DIVERSIFICADA BILINGUE SANTA MARIA,CALZADA ROOSEVELT 38-91 ZONA 11,CALZADA ROOSEVELT 38 91 ZONA 11,,SIN_TELEFONO,,00-11-0860-46,ZIZI ARELY LOPEZ CHINCHILLA,MARIA DEL ROSARIO LOPEZ ESCOBAR DE PAZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,5.88235294117647,ZONA 11|DE EDUCACION DIV|CALZADA ROOS
CIUDAD CAPITAL,ZONA 11,99-001,COLEGIO MIXTO DIURNO 'FRANKLIN DELANO ROOSEVELT',DIURNO 'FRANKLIN DELANO ROOSEVELT',,,,SIN_TELEFONO,,00-11-9799-46,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,17.647058823529413,ZONA 11|DIURNO 'FRANKLIN|
CIUDAD CAPITAL,ZONA 11,01-209,COLEGIO EDUCACION EN LINEA,EDUCACION EN LINEA,8A. AVENIDA 21-83,8A AVENIDA 21 83,30193053,30193053,"30193053,40279702",00-11-0008-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARMEN MERCEDES ARCHILA SUY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|DOBLE|SIN JORNADA,A DISTANCIA,GUATEMALA SUR,0.0,ZONA 11|EDUCACION EN LIN|8A AVENIDA 2
CIUDAD CAPITAL,ZONA 11,99-001,CENTRO EDUCACIONAL DE ESTUDIOS ECONOMICO-ADMINISTRATIVOS,EDUCACIONAL DE ESTUDIOS ECONOMICO ADMINISTRATIVOS,,,,SIN_TELEFONO,,00-11-9828-46,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,17.647058823529413,ZONA 11|EDUCACIONAL DE E|
CIUDAD CAPITAL,ZONA 11,01-209,"CENTRO ESCOLAR ""CAMPOALEGRE""","ESCOLAR ""CAMPOALEGRE""",35 CALLE Y 12 AVE. FINAL,35 CALLE Y 12 AVE FINAL,23803900,23803900,23803900,00-11-0853-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ANGELA MARÍA MARTÍNEZ ORTÍZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,"ZONA 11|ESCOLAR ""CAMPOAL|35 CALLE Y 1"
CIUDAD CAPITAL,ZONA 11,01-209,CENTRO ESCOLAR 'EL ROBLE',ESCOLAR 'EL ROBLE',11 AVE. SUR FINAL COLONIA LAS CHARCAS,11 AVE SUR FINAL COLONIA LAS CHARCAS,23877000,23877000,23877000,00-11-0852-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARLOS LEONEL CHIROY SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|ESCOLAR 'EL ROBL|11 AVE SUR F
CIUDAD CAPITAL,ZONA 11,01-641,"CENTRO ESPECIALIZADO DE FORMACION PARA ADULTOS, CEFA",ESPECIALIZADO DE FORMACION PARA ADULTOS CEFA,"35 AVENIDA, 0-45, COLONIA TOLEDO",35 AVENIDA 0 45 COLONIA TOLEDO,24964444,24964444,"24964444,56874884",00-11-0016-46,MILTON ALONSO ALVAREZ FUENTES,LESVIA LILIANA CHACATE TICURÚ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|SIN JORNADA,FIN DE SEMANA,GUATEMALA SUR,0.0,ZONA 11|ESPECIALIZADO DE|35 AVENIDA 0
CIUDAD CAPITAL,ZONA 11,01-209,COLEGIO MIXTO EURO AMERICANO,EURO AMERICANO,17A. AVENIDA 26-46 COLONIA LASCHARCAS,1SÉPTIMA AVENIDA 26 46 COLONIA LASCHARCAS,30476028,30476028,30476028,00-11-8547-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,LUISA ILEANA PELLECER CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|EURO AMERICANO|1SÉPTIMA AVE
CIUDAD CAPITAL,ZONA 11,01-209,INSTITUTO INDUSTRIAL CENTRAL GENERAL LAZARO CHACON GONZALEZ,INDUSTRIAL CENTRAL GENERAL LAZARO CHACON GONZALEZ,"8A. AVENIDA 31-02, COLONIA LAS CHARCAS",8A AVENIDA 31 02 COLONIA LAS CHARCAS,22345703,22345703,22345703,00-11-0012-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,EDGAR ENRIQUE ZAMORA ESPINOZA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|INDUSTRIAL CENTR|8A AVENIDA 3
CIUDAD CAPITAL,ZONA 11,01-404,INST. PARTICULAR MIXTO DIURNO Y NOCTURNO 'LIC. EMILIO ARENALES CATALAN',INST PARTICULAR DIURNO Y NOCTURNO 'LIC EMILIO ARENALES CATALAN',2A. AV. 4-21 COLONIA EL PROGRESO,2A AVENIDA 4 21 COLONIA EL PROGRESO,24723222,24723222,24723222,00-11-8449-46,ORLANDO ERCILIO GIRON ALVAREZ,SILVIA PATRICIA CATALÁN SÁNCHEZ DE ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR,0.0,ZONA 11|INST PARTICULAR |2A AVENIDA 4
CIUDAD CAPITAL,ZONA 11,,"COLEGIO INTEGRAL GUATEMALTECO, DIVERSIFICADO",INTEGRAL GUATEMALTECO DIVERSIFICADO,13 CALLE 5-06 ZONA 11,13 CALLE 5 06 ZONA 11,,SIN_TELEFONO,,00-11-3102-46,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA SUR,23.52941176470588,ZONA 11|INTEGRAL GUATEMA|13 CALLE 5 0
CIUDAD CAPITAL,ZONA 11,01-630,"COLEGIO INTEGRAL GUATEMALTECO, S.A. (CIGSSA)",INTEGRAL GUATEMALTECO S A CIGSSA,13 CALLE 5-06 COLONIA EL PROGRESO,13 CALLE 5 06 COLONIA EL PROGRESO,24722702,24722702,24722702,00-11-8915-46,LUZ ANTONIA POCON CARRILLO,MARIA DEL ROSARIO LOPEZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE|MATUTINA,FIN DE SEMANA,GUATEMALA SUR,0.0,ZONA 11|INTEGRAL GUATEMA|13 CALLE 5 0
CIUDAD CAPITAL,ZONA 11,01-209,COLEGIO ITALIANO DE GUATEMALA,ITALIANO DE GUATEMALA,CALZADA ROOSEVELT 35-83,CALZADA ROOSEVELT 35 83,24394784,24394784,24394784,00-11-0857-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARLOS ERNESTO OCHOA SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|MATUTINA|MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|ITALIANO DE GUAT|CALZADA ROOS
CIUDAD CAPITAL,ZONA 11,01-209,CENTRO EDUCATIVO JC,JC,"18A. CALLE 7-46, COLONIA MARISCAL",18A CALLE 7 46 COLONIA MARISCAL,24856974,24856974,24856974,00-11-0065-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ROSE MARY BARZANALLANA SOLÓRZANO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|JC|18A CALLE 7 
CIUDAD CAPITAL,ZONA 11,01-209,COLEGIO MIXTO JOSE CECILIO DEL VALLE,JOSE CECILIO DEL VALLE,17 AVENIDA 27-80,17 AVENIDA 27 80,,SIN_TELEFONO,,00-11-0004-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,-----,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,5.88235294117647,ZONA 11|JOSE CECILIO DEL|17 AVENIDA 2
CIUDAD CAPITAL,ZONA 11,01-102,INSTITUTO PRIVADO MIXTO POR MADUREZ LUIS CARDOZA Y ARAGON,MADUREZ LUIS CARDOZA Y ARAGON,2A. CALLE 37-45 ZONA 11 COLONIA TOLEDO,2A CALLE 37 45 ZONA 11 COLONIA TOLEDO,59135375,59135375,59135375,00-11-7280-46,ZIZI ARELY LOPEZ CHINCHILLA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,SABATINO,GUATEMALA SUR,5.88235294117647,ZONA 11|MADUREZ LUIS CAR|2A CALLE 37 
CIUDAD CAPITAL,ZONA 11,01-209,CENTRO EDUCATIVO MUNDO VERDE,MUNDO VERDE,"8A. AVENIDA 34-34, COLONIA LAS CHARCAS",8A AVENIDA 34 34 COLONIA LAS CHARCAS,24770072,24770072,24770072,00-11-9080-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,5.88235294117647,ZONA 11|MUNDO VERDE|8A AVENIDA 3
CIUDAD CAPITAL,ZONA 11,01-210,COLEGIO PANAMERICANO NO. 6,PANAMERICANO NO 6,"35 AVENIDA 0-45, PLAZA HELVETIA",35 AVENIDA 0 45 PLAZA HELVETIA,24964444,24964444,24964444,00-11-0019-46,DINIZ ORALIA MORALES MUÑOZ,LESVIA LILIANA CHACATE TICURÚ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|PANAMERICANO NO |35 AVENIDA 0
CIUDAD CAPITAL,ZONA 11,01-210,COLEGIO PANAMERICANO NO. 6,PANAMERICANO NO 6,"35A. AVENIDA 0-45, PLAZA HELVETIA",3QUINTA AVENIDA 0 45 PLAZA HELVETIA,45655822,45655822,"45655822,56874884",00-11-0071-46,DINIZ ORALIA MORALES MUÑOZ,LESVIA LILIANA CHACATE TICURÚ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR,0.0,ZONA 11|PANAMERICANO NO |3QUINTA AVEN
CIUDAD CAPITAL,ZONA 11,01-209,"INSTITUTO PARTICULAR MIXTO NOCTURNO ""LIC. EMILIO ARENALES CATALÁN""","PARTICULAR NOCTURNO ""LIC EMILIO ARENALES CATALAN""",2A AVE. 4-21 ZONA 11,2A AVE 4 21 ZONA 11,40900292,40900292,40900292,00-11-0861-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,SILVIA PATRICIA CATALAN SANCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|PARTICULAR NOCTU|2A AVE 4 21 
CIUDAD CAPITAL,ZONA 11,01-641,"INSTITUTO PARTICULAR MIXTO NOCTURNO ""LIC. EMILIO ARENALES CATALÁN""","PARTICULAR NOCTURNO ""LIC EMILIO ARENALES CATALAN""",2A. AVENIDA 4-21,2A AVENIDA 4 21,24723222,24723222,"24723222,40900292,50007522",00-11-0078-46,MILTON ALONSO ALVAREZ FUENTES,SILVIA PATRICIA CATALAN SANCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|MATUTINA|SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR,0.0,ZONA 11|PARTICULAR NOCTU|2A AVENIDA 4
CIUDAD CAPITAL,ZONA 11,01-209,"LICEO PEDAGOGICO ""CAMINO AL EXITO""","PEDAGOGICO ""CAMINO AL EXITO""","1A. AVENIDA 51-94, COLONIA CASTAÑAS",1A AVENIDA 51 94 COLONIA CASTANAS,51726290,51726290,51726290,00-11-0039-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ISAURA RODOLFINA DE LEON DEL AGUILA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,"ZONA 11|PEDAGOGICO ""CAMI|1A AVENIDA 5"
CIUDAD CAPITAL,ZONA 11,,CENTRO PROFESIONAL DE ESTUDIOS EN COMPUTACION,PROFESIONAL DE ESTUDIOS EN COMPUTACION,"15 AV. 'B' 11-22 ZONA 11, COLONIA MIRAFLORES",15 AVENIDA 'B' 11 22 ZONA 11 COLONIA MIRAFLORES,,SIN_TELEFONO,,00-11-3137-46,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,23.52941176470588,ZONA 11|PROFESIONAL DE E|15 AVENIDA '
CIUDAD CAPITAL,ZONA 11,,COLEGIO PROFESIONAL EN COMPUTACION S.A.,PROFESIONAL EN COMPUTACION S A,"16 CALLE 6-30 ZONA 11, COLONIA MARISCAL",16 CALLE 6 30 ZONA 11 COLONIA MARISCAL,,SIN_TELEFONO,,00-11-2357-46,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,23.52941176470588,ZONA 11|PROFESIONAL EN C|16 CALLE 6 3
CIUDAD CAPITAL,ZONA 11,01-210,COLEGIO SAN BORJA,SAN BORJA,21 CALLE 13-17,21 CALLE 13 17,,SIN_TELEFONO,,00-11-8876-46,DINIZ ORALIA MORALES MUÑOZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,11.76470588235294,ZONA 11|SAN BORJA|21 CALLE 13 
CIUDAD CAPITAL,ZONA 11,01-209,COLEGIO SAN JORGE CENTRO EDUCATIVO DE DESARROLLO INDIVIDUAL,SAN JORGE DE DESARROLLO INDIVIDUAL,9A CALLE B 22-84 RESIDENCIALES SAN JORGE,9A CALLE B 22 84 RESIDENCIALES SAN JORGE,24736913,24736913,24736913,00-11-2272-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,DINA SENAIDA TIU RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|SAN JORGE DE DES|9A CALLE B 2
CIUDAD CAPITAL,ZONA 11,01-209,COLEGIO  SAN PATRICIO,SAN PATRICIO,"10A. AVENIDA 14-53, COLONIA MARISCAL",10A AVENIDA 14 53 COLONIA MARISCAL,24730825,24730825,24730825,00-11-0851-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ANA LUISA DÍAZ GALINDO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|SAN PATRICIO|10A AVENIDA 
CIUDAD CAPITAL,ZONA 11,01-209,COLEGIO SANTA TERESITA,SANTA TERESITA,22 CALLE 13-31,22 CALLE 13 31,24933232,24933232,24933232,00-11-8429-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,VIOLETA DEL ALBA NAVARRO OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|SANTA TERESITA|22 CALLE 13 
CIUDAD CAPITAL,ZONA 11,01-209,ESCUELA TECNICA DE HOTELERIA Y HOGAR ZUNIL,TECNICA DE HOTELERIA Y HOGAR ZUNIL,10A. AVENIDA 35-10,10A AVENIDA 35 10,24422393,24422393,24422393,00-11-7138-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,VIOLETA MARILÚ LEMUS SOLANO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|TECNICA DE HOTEL|10A AVENIDA 
CIUDAD CAPITAL,ZONA 11,,ESCUELA TECNICA DE HOTELERIA Y HOGAR 'ZUNIL',TECNICA DE HOTELERIA Y HOGAR 'ZUNIL',10AV. 35-10 ZONA 11,10AVENIDA 35 10 ZONA 11,24422392,24422392,24422392,00-11-7535-46,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,17.647058823529413,ZONA 11|TECNICA DE HOTEL|10AVENIDA 35
CIUDAD CAPITAL,ZONA 11,01-641,TECNICO EN MECANICA AUTOMOTRIZ,TECNICO EN MECANICA AUTOMOTRIZ,"22 CALLE, 7-81",22 CALLE 7 81,23071990,23071990,"23071990,30477521",00-11-0035-46,MILTON ALONSO ALVAREZ FUENTES,YLCE ANNELIESE SEQUEIDA SIL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE|MATUTINA,FIN DE SEMANA,GUATEMALA SUR,0.0,ZONA 11|TECNICO EN MECAN|22 CALLE 7 8
CIUDAD CAPITAL,ZONA 11,01-209,LICEO TECNICO VOCACIONAL GALILEI,TECNICO VOCACIONAL GALILEI,15 AVENIDA 12-93,15 AVENIDA 12 93,24717973,24717973,24717973,00-11-0011-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,FREDY HUMBERTO GONZALEZ SATIESTEBAN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE|MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|TECNICO VOCACION|15 AVENIDA 1
CIUDAD CAPITAL,ZONA 11,01-209,COLEGIO TECNOLOGICO AMERICANO,TECNOLOGICO AMERICANO,"39 CALLE 10-91, COLONIA LAS CHARCAS",39 CALLE 10 91 COLONIA LAS CHARCAS,24764442,24764442,"24764442,23242800",00-11-9306-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,MARIA ELENA CEBALLOS GUTIERREZ DE RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 11|TECNOLOGICO AMER|39 CALLE 10 
CIUDAD CAPITAL,ZONA 11,01-209,"COLEGIO TECNOLÓGICO AMERICANO ""AMERITEC""","TECNOLOGICO AMERICANO ""AMERITEC""","39A. CALLE 10-91, LAS CHARCAS",39A CALLE 10 91 LAS CHARCAS,23242800,23242800,23242800,00-11-0085-46,MIRIAM DEL CARMEN OROZCO HERNANDEZ,MARÍA ANDREA RUÍZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SEMIPRESENCIAL,GUATEMALA SUR,0.0,ZONA 11|TECNOLOGICO AMER|39A CALLE 10
CIUDAD CAPITAL,ZONA 12,01-211,"INSTITUTO PRIVADO ""AMADO LOPEZ ORTIZ""","""AMADO LOPEZ ORTIZ""",CIUDAD UNIVERSITARIA,CIUDAD UNIVERSITARIA,47695492,47695492,47695492,00-12-2957-46,ADRIANA FABIOLA BOLAÑOS ESTRADA,JENNY OLGA GORDILLO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,"ZONA 12|""AMADO LOPEZ ORT|CIUDAD UNIVE"
CIUDAD CAPITAL,ZONA 12,01-641,"COLEGIO MIXTO ""CIENCIA Y ARTE""","""CIENCIA Y ARTE""","8 CALLE  16-30 ZONA 12, MUNICIPIO DE GUATEMALA , DEPARTAMENTO DE GUATEMALA",8 CALLE 16 30 ZONA 12 MUNICIPIO DE GUATEMALA DEPARTAMENTO DE GUATEMALA,24755457,24755457,24755457,00-12-0109-46,MILTON ALONSO ALVAREZ FUENTES,ROSIDALIA MARMITA OROZCO OROZCO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA SUR,0.0,"ZONA 12|""CIENCIA Y ARTE""|8 CALLE 16 3"
CIUDAD CAPITAL,ZONA 12,01-641,"COLEGIO MIXTO ""CIENCIA Y ARTE""","""CIENCIA Y ARTE""",8A. CALLE 16-30,8A CALLE 16 30,24755455,24755455,24755455,00-12-0151-46,MILTON ALONSO ALVAREZ FUENTES,ALMA ALICIA OROZCO Y ORÓZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA SUR,0.0,"ZONA 12|""CIENCIA Y ARTE""|8A CALLE 16 "
CIUDAD CAPITAL,ZONA 12,01-211,"LICEO MIXTO ""JUAN APÓSTOL""","""JUAN APOSTOL""",4A. AVENIDA 11-52 ZONA 12,4A AVENIDA 11 52 ZONA 12,24712442,24712442,24712442,00-12-0118-46,ADRIANA FABIOLA BOLAÑOS ESTRADA,MAURI LUCÍA PÉREZ IXCAYA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,"ZONA 12|""JUAN APOSTOL""|4A AVENIDA 1"
CIUDAD CAPITAL,ZONA 12,01-641,"COLEGIO MIXTO ""VALLE REAL""","""VALLE REAL""","11A. AVENIDA 30-63, SANTA ROSA II",11A AVENIDA 30 63 SANTA ROSA II,24333333,24333333,24333333,00-12-0153-46,MILTON ALONSO ALVAREZ FUENTES,GLADYS GENOVEVA TEJEDA SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR,0.0,"ZONA 12|""VALLE REAL""|11A AVENIDA "
CIUDAD CAPITAL,ZONA 12,01-,COLEGIO MIXTO 'CIENCIA Y ARTE','CIENCIA Y ARTE',8A CALLE 16-30 ZONA 12,8A CALLE 16 30 ZONA 12,24715517,24715517,24715517,00-12-2790-46,MARIA FELICITA ROQUE CARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA SUR,5.88235294117647,ZONA 12|'CIENCIA Y ARTE'|8A CALLE 16 
CIUDAD CAPITAL,ZONA 12,01-406,LICEO MIXTO 'JUAN APOSTOL','JUAN APOSTOL',4A. AV. 11-52,4A AVENIDA 11 52,24712442,24712442,24712442,00-12-8605-46,MIGUEL ALVARO RODRIGUEZ PORTILLO,-----,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA|VESPERTINA,FIN DE SEMANA,GUATEMALA SUR,0.0,ZONA 12|'JUAN APOSTOL'|4A AVENIDA 1
CIUDAD CAPITAL,ZONA 12,,COLEGIO MIXTO 'OSORIO SANDOVAL','OSORIO SANDOVAL',"4A. AV. 6-30 ZONA 12, COLONIA VASQUEZ",4A AVENIDA 6 30 ZONA 12 COLONIA VASQUEZ,,SIN_TELEFONO,,00-12-3132-46,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR,23.52941176470588,ZONA 12|'OSORIO SANDOVAL|4A AVENIDA 6
CIUDAD CAPITAL,ZONA 12,01-211,COLEGIO PRIVADO MIXTO 12 DE OCTUBRE,12 DE OCTUBRE,"10A. AVENIDA 15-71, COLONIA REFORMITA",10A AVENIDA 15 71 COLONIA REFORMITA,24730788,24730788,24730788,00-12-0077-46,ADRIANA FABIOLA BOLAÑOS ESTRADA,HUGO VALDEMAR CIFUENTES SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 12|12 DE OCTUBRE|10A AVENIDA 
CIUDAD CAPITAL,ZONA 12,01-211,COLEGIO BILINGUE DE COMPUTACION C.B.C. EL CARMEN,BILINGUE DE COMPUTACION C B C EL CARMEN,31 CALLE 0-52 COLONIA EL CARMEN,31 CALLE 0 52 COLONIA EL CARMEN,24762418,24762418,24762418,00-12-9003-46,ADRIANA FABIOLA BOLAÑOS ESTRADA,GLENNDA IVONNE ESCOBAR MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,0.0,ZONA 12|BILINGUE DE COMP|31 CALLE 0 5
CIUDAD CAPITAL,ZONA 12,01-641,"COLEGIO BILINGUE DE COMPUTACION C.B.C. ""EL CARMEN""","BILINGUE DE COMPUTACION C B C ""EL CARMEN""",31 CALLE 00-52 COLONIA EL CARMEN,31 CALLE 00 52 COLONIA EL CARMEN,24762418,24762418,24762418,00-12-0141-46,MILTON ALONSO ALVAREZ FUENTES,GLENNDA IVONNE ESCOBAR MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE|VESPERTINA|SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR,0.0,ZONA 12|BILINGUE DE COMP|31 CALLE 00 
